id_surat,no_surat,nama_surat,nama_surat_arab,ayat,surat,latin,terjemahan,tempat_turun,deskripsi,tema
6129,97,Al-Qadr,القدر,4,تَنَزَّلُ الْمَلٰۤىِٕكَةُ وَالرُّوْحُ فِيْهَا بِاِذْنِ رَبِّهِمْۚ مِنْ كُلِّ اَمْرٍۛ,tanazzalu lmalaa-ikatu warruuhu fiihaa bi-idzni rabbihim min kulli amr,Pada malam itu turun para malaikat dan Ruh (Jibril) dengan izin Tuhannya untuk mengatur semua urusan.,mekah,"Surat Al Qadr terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat 'Abasa. Surat ini dinamai Al Qadr (kemuliaan), diambil dari perkataan Al Qadr yang terdapat pada ayat pertama surat ini.",Kemuliaan
6130,97,Al-Qadr,القدر,5,سَلٰمٌ ۛهِيَ حَتّٰى مَطْلَعِ الْفَجْرِ ࣖ,salaamun hiya hattaa mathla'i lfajr,Sejahteralah (malam itu) sampai terbit fajar.,mekah,"Surat Al Qadr terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat 'Abasa. Surat ini dinamai Al Qadr (kemuliaan), diambil dari perkataan Al Qadr yang terdapat pada ayat pertama surat ini.",Kemuliaan
6131,98,Al-Bayyinah,البيّنة,1,لَمْ يَكُنِ الَّذِيْنَ كَفَرُوْا مِنْ اَهْلِ الْكِتٰبِ وَالْمُشْرِكِيْنَ مُنْفَكِّيْنَ حَتّٰى تَأْتِيَهُمُ الْبَيِّنَةُۙ,lam yakuni ladziina kafaruu min ahli lkitaabi walmusyrikiina munfakkiina hattaa ta/tiyahumu lbayyina,"Orang-orang yang kafir dari golongan Ahli Kitab dan orang-orang musyrik tidak akan meninggalkan (agama mereka) sampai datang kepada mereka bukti yang nyata,",madinah,"Surat Al Bayyinah terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah, diturunkan sesudah surat Ath Thalaq. Dinamai Al Bayyinah (bukti yang nyata) diambil dari perkataan Al Bayyinah yang terdapat pada ayat pertama surat ini.",Bukti Nyata
6132,98,Al-Bayyinah,البيّنة,2,رَسُوْلٌ مِّنَ اللّٰهِ يَتْلُوْا صُحُفًا مُّطَهَّرَةًۙ,rasuulun mina laahi yatluu shuhufan muthahhara,"(yaitu) seorang Rasul dari Allah (Muhammad) yang membacakan lembaran-lembaran yang suci (Al-Qur'an),",madinah,"Surat Al Bayyinah terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah, diturunkan sesudah surat Ath Thalaq. Dinamai Al Bayyinah (bukti yang nyata) diambil dari perkataan Al Bayyinah yang terdapat pada ayat pertama surat ini.",Bukti Nyata
6133,98,Al-Bayyinah,البيّنة,3,فِيْهَا كُتُبٌ قَيِّمَةٌ  ۗ,fiihaa kutubun qayyima,di dalamnya terdapat (isi) kitab-kitab yang lurus (benar).,madinah,"Surat Al Bayyinah terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah, diturunkan sesudah surat Ath Thalaq. Dinamai Al Bayyinah (bukti yang nyata) diambil dari perkataan Al Bayyinah yang terdapat pada ayat pertama surat ini.",Bukti Nyata
6134,98,Al-Bayyinah,البيّنة,4,وَمَا تَفَرَّقَ الَّذِيْنَ اُوْتُوا الْكِتٰبَ اِلَّا مِنْۢ بَعْدِ مَا جَاۤءَتْهُمُ الْبَيِّنَةُ ۗ,wamaa tafarraqa ladziina uutuu lkitaaba illaa min ba'di maa jaa-at-humu lbayyina,Dan tidaklah terpecah-belah orang-orang Ahli Kitab melainkan setelah datang kepada mereka bukti yang nyata.,madinah,"Surat Al Bayyinah terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah, diturunkan sesudah surat Ath Thalaq. Dinamai Al Bayyinah (bukti yang nyata) diambil dari perkataan Al Bayyinah yang terdapat pada ayat pertama surat ini.",Bukti Nyata
6135,98,Al-Bayyinah,البيّنة,5,وَمَآ اُمِرُوْٓا اِلَّا لِيَعْبُدُوا اللّٰهَ مُخْلِصِيْنَ لَهُ الدِّيْنَ ەۙ حُنَفَاۤءَ وَيُقِيْمُوا الصَّلٰوةَ وَيُؤْتُوا الزَّكٰوةَ وَذٰلِكَ دِيْنُ الْقَيِّمَةِۗ,wamaa umiruu illaa liya'buduu laaha mukhlishiina lahu ddiina hunafaa-a wayuqiimuu shshalaata wayu/tuu zzakaata wadzaalika diinu lqayyima,"Padahal mereka hanya diperintah menyembah Allah dengan ikhlas menaati-Nya semata-mata karena (menjalankan) agama, dan juga agar melaksanakan salat dan menunaikan zakat; dan yang demikian itulah agama yang lurus (benar).",madinah,"Surat Al Bayyinah terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah, diturunkan sesudah surat Ath Thalaq. Dinamai Al Bayyinah (bukti yang nyata) diambil dari perkataan Al Bayyinah yang terdapat pada ayat pertama surat ini.",Bukti Nyata
6136,98,Al-Bayyinah,البيّنة,6,اِنَّ الَّذِيْنَ كَفَرُوْا مِنْ اَهْلِ الْكِتٰبِ وَالْمُشْرِكِيْنَ فِيْ نَارِ جَهَنَّمَ خٰلِدِيْنَ فِيْهَاۗ اُولٰۤىِٕكَ هُمْ شَرُّ الْبَرِيَّةِۗ,inna ladziina kafaruu min ahli lkitaabi walmusyrikiina fii naari jahannama khaalidiina fiihaa ulaa-ika hum syarru lbariyya,"Sungguh, orang-orang yang kafir dari golongan Ahli Kitab dan orang-orang musyrik (akan masuk) ke neraka Jahanam; mereka kekal di dalamnya selama-lamanya. Mereka itu adalah sejahat-jahat makhluk.",madinah,"Surat Al Bayyinah terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah, diturunkan sesudah surat Ath Thalaq. Dinamai Al Bayyinah (bukti yang nyata) diambil dari perkataan Al Bayyinah yang terdapat pada ayat pertama surat ini.",Bukti Nyata
6137,98,Al-Bayyinah,البيّنة,7,اِنَّ الَّذِيْنَ اٰمَنُوْا وَعَمِلُوا الصّٰلِحٰتِ اُولٰۤىِٕكَ هُمْ خَيْرُ الْبَرِيَّةِۗ,inna ladziina aamanuu wa'amiluu shshaalihaati ulaa-ika hum khayru lbariyya,"Sungguh, orang-orang yang beriman dan mengerjakan kebajikan, mereka itu adalah sebaik-baik makhluk.",madinah,"Surat Al Bayyinah terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah, diturunkan sesudah surat Ath Thalaq. Dinamai Al Bayyinah (bukti yang nyata) diambil dari perkataan Al Bayyinah yang terdapat pada ayat pertama surat ini.",Bukti Nyata
6138,98,Al-Bayyinah,البيّنة,8,جَزَاۤؤُهُمْ عِنْدَ رَبِّهِمْ جَنّٰتُ عَدْنٍ تَجْرِيْ مِنْ تَحْتِهَا الْاَنْهٰرُ خٰلِدِيْنَ فِيْهَآ اَبَدًا ۗرَضِيَ اللّٰهُ عَنْهُمْ وَرَضُوْا عَنْهُ ۗ ذٰلِكَ لِمَنْ خَشِيَ رَبَّهٗ ࣖ,jazaauhum 'inda rabbihim jannaatu 'adnin tajrii min tahtihaa l-anhaaru khaalidiina fiihaa abadan radhiya laahu 'anhum waradhuu 'anhu dzaalika liman khasyiya rabbah,Balasan mereka di sisi Tuhan mereka ialah surga ’Adn yang mengalir di bawahnya sungai-sungai; mereka kekal di dalamnya selama-lamanya. Allah rida terhadap mereka dan mereka pun rida kepada-Nya. Yang demikian itu adalah (balasan) bagi orang yang takut kepada Tuhannya.,madinah,"Surat Al Bayyinah terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah, diturunkan sesudah surat Ath Thalaq. Dinamai Al Bayyinah (bukti yang nyata) diambil dari perkataan Al Bayyinah yang terdapat pada ayat pertama surat ini.",Bukti Nyata
6139,99,Az-Zalzalah,الزلزلة,1,اِذَا زُلْزِلَتِ الْاَرْضُ زِلْزَالَهَاۙ,idzaa zulzilati l-ardhu zilzaalahaa,"Apabila bumi diguncangkan dengan guncangan yang dahsyat,",madinah,"Surat ini terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah diturunkan sesudah surat An Nisaa'. Nama Al Zalzalah diambil dari kata: Zilzaal yang terdapat pada ayat pertama surat ini yang berarti goncangan.",Guncangan
6140,99,Az-Zalzalah,الزلزلة,2,وَاَخْرَجَتِ الْاَرْضُ اَثْقَالَهَاۙ,wa-akhrajati l-ardhu atsqaalahaa,"dan bumi telah mengeluarkan beban-beban berat (yang dikandung)nya,",madinah,"Surat ini terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah diturunkan sesudah surat An Nisaa'. Nama Al Zalzalah diambil dari kata: Zilzaal yang terdapat pada ayat pertama surat ini yang berarti goncangan.",Guncangan
6141,99,Az-Zalzalah,الزلزلة,3,وَقَالَ الْاِنْسَانُ مَا لَهَاۚ,waqaala l-insaanu maa lahaa,"Dan manusia bertanya, “Apa yang terjadi pada bumi ini?”",madinah,"Surat ini terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah diturunkan sesudah surat An Nisaa'. Nama Al Zalzalah diambil dari kata: Zilzaal yang terdapat pada ayat pertama surat ini yang berarti goncangan.",Guncangan
6142,99,Az-Zalzalah,الزلزلة,4,يَوْمَىِٕذٍ تُحَدِّثُ اَخْبَارَهَاۙ,yawma-idzin tuhadditsu akhbaarahaa,"Pada hari itu bumi menyampaikan beritanya,",madinah,"Surat ini terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah diturunkan sesudah surat An Nisaa'. Nama Al Zalzalah diambil dari kata: Zilzaal yang terdapat pada ayat pertama surat ini yang berarti goncangan.",Guncangan
6143,99,Az-Zalzalah,الزلزلة,5,بِاَنَّ رَبَّكَ اَوْحٰى لَهَاۗ,bi-anna rabbaka awhaa lahaa,karena sesungguhnya Tuhanmu telah memerintahkan (yang sedemikian itu) padanya.,madinah,"Surat ini terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah diturunkan sesudah surat An Nisaa'. Nama Al Zalzalah diambil dari kata: Zilzaal yang terdapat pada ayat pertama surat ini yang berarti goncangan.",Guncangan
6144,99,Az-Zalzalah,الزلزلة,6,يَوْمَىِٕذٍ يَّصْدُرُ النَّاسُ اَشْتَاتًا ەۙ لِّيُرَوْا اَعْمَالَهُمْۗ,yawma-idzin yashduru nnaasu asytaatan liyuraw a'maalahum,"Pada hari itu manusia keluar dari kuburnya dalam keadaan berkelompok-kelompok, untuk diperlihatkan kepada mereka (balasan) semua perbuatannya.",madinah,"Surat ini terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah diturunkan sesudah surat An Nisaa'. Nama Al Zalzalah diambil dari kata: Zilzaal yang terdapat pada ayat pertama surat ini yang berarti goncangan.",Guncangan
6145,99,Az-Zalzalah,الزلزلة,7,فَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٍ خَيْرًا يَّرَهٗۚ,faman ya'mal mitsqaala dzarratin khayran yarah,"Maka barangsiapa mengerjakan kebaikan seberat zarrah, niscaya dia akan melihat (balasan)nya,",madinah,"Surat ini terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah diturunkan sesudah surat An Nisaa'. Nama Al Zalzalah diambil dari kata: Zilzaal yang terdapat pada ayat pertama surat ini yang berarti goncangan.",Guncangan
6146,99,Az-Zalzalah,الزلزلة,8,وَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٍ شَرًّا يَّرَهٗ ࣖ,waman ya'mal mitsqaala dzarratin syarran yarah,"dan barangsiapa mengerjakan kejahatan seberat zarrah, niscaya dia akan melihat (balasan)nya.",madinah,"Surat ini terdiri atas 8 ayat, termasuk golongan surat-surat Madaniyyah diturunkan sesudah surat An Nisaa'. Nama Al Zalzalah diambil dari kata: Zilzaal yang terdapat pada ayat pertama surat ini yang berarti goncangan.",Guncangan
6147,100,Al-'Adiyat,العٰديٰت,1,وَالْعٰدِيٰتِ ضَبْحًاۙ,wal'aadiyaati dhabhaa,"Demi kuda perang yang berlari kencang terengah-engah,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6148,100,Al-'Adiyat,العٰديٰت,2,فَالْمُوْرِيٰتِ قَدْحًاۙ,falmuuriyaati qadhaa,"dan kuda yang memercikkan bunga api (dengan pukulan kuku kakinya),",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6149,100,Al-'Adiyat,العٰديٰت,3,فَالْمُغِيْرٰتِ صُبْحًاۙ,falmughiiraati shubhaa,"dan kuda yang menyerang (dengan tiba-tiba) pada waktu pagi,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6150,100,Al-'Adiyat,العٰديٰت,4,فَاَثَرْنَ بِهٖ نَقْعًاۙ,fa-atsarna bihi naq'aa,"sehingga menerbangkan debu,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6151,100,Al-'Adiyat,العٰديٰت,5,فَوَسَطْنَ بِهٖ جَمْعًاۙ,fawasathna bihi jam'aa,"lalu menyerbu ke tengah-tengah kumpulan musuh,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6152,100,Al-'Adiyat,العٰديٰت,6,اِنَّ الْاِنْسَانَ لِرَبِّهٖ لَكَنُوْدٌ ۚ,inna l-insaana lirabbihi lakanuud,"sungguh, manusia itu sangat ingkar, (tidak bersyukur) kepada Tuhannya,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6153,100,Al-'Adiyat,العٰديٰت,7,وَاِنَّهٗ عَلٰى ذٰلِكَ لَشَهِيْدٌۚ,wa-innahu 'alaa dzaalika lasyahiid,"dan sesungguhnya dia (manusia) menyaksikan (mengakui) keingkarannya,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6154,100,Al-'Adiyat,العٰديٰت,8,وَاِنَّهٗ لِحُبِّ الْخَيْرِ لَشَدِيْدٌ ۗ,wa-innahu lihubbi lkhayri lasyadiid,dan sesungguhnya cintanya kepada harta benar-benar berlebihan.,mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6155,100,Al-'Adiyat,العٰديٰت,9,۞ اَفَلَا يَعْلَمُ اِذَا بُعْثِرَ مَا فِى الْقُبُوْرِۙ,afalaa ya'lamu idzaa bu'tsira maa fii lqubuur,"Maka tidakkah dia mengetahui apabila apa yang di dalam kubur dikeluarkan,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6156,100,Al-'Adiyat,العٰديٰت,10,وَحُصِّلَ مَا فِى الصُّدُوْرِۙ,wahushshila maa fii shshuduur,dan apa yang tersimpan di dalam dada dilahirkan?,mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6157,100,Al-'Adiyat,العٰديٰت,11,اِنَّ رَبَّهُمْ بِهِمْ يَوْمَىِٕذٍ لَّخَبِيْرٌ ࣖ,inna rabbahum bihim yawma-idzin lakhabiir,"sungguh, Tuhan mereka pada hari itu Mahateliti terhadap keadaan mereka.",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al'Ashr. Nama Al 'Aadiyaat diambil dari kata Al 'Aadiyaat yang terdapat pada ayat pertama surat ini, artinya yang berlari kencang.",Kuda Yang Berlari Kencang
6158,101,Al-Qari'ah,القارعة,1,اَلْقَارِعَةُۙ,alqaari'a,"Hari Kiamat,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6159,101,Al-Qari'ah,القارعة,2,مَا الْقَارِعَةُ ۚ,maa lqaari'a,Apakah hari Kiamat itu?,mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6160,101,Al-Qari'ah,القارعة,3,وَمَآ اَدْرٰىكَ مَا الْقَارِعَةُ ۗ,wamaa adraaka maa lqaari'a,Dan tahukah kamu apakah hari Kiamat itu?,mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6161,101,Al-Qari'ah,القارعة,4,يَوْمَ يَكُوْنُ النَّاسُ كَالْفَرَاشِ الْمَبْثُوْثِۙ,yawma yakuunu nnaasu kalfaraasyi lmabtsuuts,"Pada hari itu manusia seperti laron yang beterbangan,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6162,101,Al-Qari'ah,القارعة,5,وَتَكُوْنُ الْجِبَالُ كَالْعِهْنِ الْمَنْفُوْشِۗ,watakuunu ljibaalu kal'ihni lmanfuusy,dan gunung-gunung seperti bulu yang dihambur-hamburkan.,mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6163,101,Al-Qari'ah,القارعة,6,فَاَمَّا مَنْ ثَقُلَتْ مَوَازِينُهٗۙ,fa-ammaa man tsaqulat mawaaziinuh,"Maka adapun orang yang berat timbangan (kebaikan)nya,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6164,101,Al-Qari'ah,القارعة,7,فَهُوَ فِيْ عِيْشَةٍ رَّاضِيَةٍۗ,fahuwa fii 'iisyatin raadiya,maka dia berada dalam kehidupan yang memuaskan (senang).,mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6165,101,Al-Qari'ah,القارعة,8,وَاَمَّا مَنْ خَفَّتْ مَوَازِيْنُهٗۙ,wa-ammaa man khaffat mawaaziinuh,"Dan adapun orang yang ringan timbangan (kebaikan)nya,",mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6166,101,Al-Qari'ah,القارعة,9,فَاُمُّهُ هَاوِيَةٌ  ۗ,faummuhu haawiya,maka tempat kembalinya adalah neraka Hawiyah.,mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6167,101,Al-Qari'ah,القارعة,10,وَمَآ اَدْرٰىكَ مَا هِيَهْۗ,wamaa adraaka maa hiya,Dan tahukah kamu apakah neraka Hawiyah itu?,mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6168,101,Al-Qari'ah,القارعة,11,نَارٌ حَامِيَةٌ ࣖ,naarun haamiya,(Yaitu) api yang sangat panas.,mekah,"Surat ini terdiri atas 11 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Quraisy. Nama Al Qaari'ah diambil dari kata Al Qaari'ah yang terdapat pada ayat pertama, artinya mengetok dengan keras, kemudian kata ini dipakai untuk nama hari kiamat.",Hari Kiamat
6169,102,At-Takasur,التكاثر,1,اَلْهٰىكُمُ التَّكَاثُرُۙ,alhaakumu ttakaatsur,"Bermegah-megahan telah melalaikan kamu,",mekah,"Surat At Takaatsur terdiri atas 8 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kautsar. Dinamai At Takaatsur (bermegah-megahan) diambil dari perkataan At Takaatsur yang terdapat pada ayat pertama surat ini.",Bermegah-Megahan
6170,102,At-Takasur,التكاثر,2,حَتّٰى زُرْتُمُ الْمَقَابِرَۗ,hattaa zurtumu lmaqaabir,sampai kamu masuk ke dalam kubur.,mekah,"Surat At Takaatsur terdiri atas 8 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kautsar. Dinamai At Takaatsur (bermegah-megahan) diambil dari perkataan At Takaatsur yang terdapat pada ayat pertama surat ini.",Bermegah-Megahan
6171,102,At-Takasur,التكاثر,3,كَلَّا سَوْفَ تَعْلَمُوْنَۙ,kallaa sawfa ta'lamuun,"Sekali-kali tidak! Kelak kamu akan mengetahui (akibat perbuatanmu itu),",mekah,"Surat At Takaatsur terdiri atas 8 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kautsar. Dinamai At Takaatsur (bermegah-megahan) diambil dari perkataan At Takaatsur yang terdapat pada ayat pertama surat ini.",Bermegah-Megahan
6172,102,At-Takasur,التكاثر,4,ثُمَّ كَلَّا سَوْفَ تَعْلَمُوْنَ,tsumma kallaa sawfa ta'lamuun,kemudian sekali-kali tidak! Kelak kamu akan mengetahui.,mekah,"Surat At Takaatsur terdiri atas 8 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kautsar. Dinamai At Takaatsur (bermegah-megahan) diambil dari perkataan At Takaatsur yang terdapat pada ayat pertama surat ini.",Bermegah-Megahan
6173,102,At-Takasur,التكاثر,5,كَلَّا لَوْ تَعْلَمُوْنَ عِلْمَ الْيَقِيْنِۗ,kallaa law ta'lamuuna 'ilma lyaqiin,"Sekali-kali tidak! Sekiranya kamu mengetahui dengan pasti,",mekah,"Surat At Takaatsur terdiri atas 8 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kautsar. Dinamai At Takaatsur (bermegah-megahan) diambil dari perkataan At Takaatsur yang terdapat pada ayat pertama surat ini.",Bermegah-Megahan
6174,102,At-Takasur,التكاثر,6,لَتَرَوُنَّ الْجَحِيْمَۙ,latarawunna ljahiim,"niscaya kamu benar-benar akan melihat neraka Jahim,",mekah,"Surat At Takaatsur terdiri atas 8 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kautsar. Dinamai At Takaatsur (bermegah-megahan) diambil dari perkataan At Takaatsur yang terdapat pada ayat pertama surat ini.",Bermegah-Megahan
6175,102,At-Takasur,التكاثر,7,ثُمَّ لَتَرَوُنَّهَا عَيْنَ الْيَقِيْنِۙ,tsumma latarawunnahaa 'ayna lyaqiin,"kemudian kamu benar-benar akan melihatnya dengan mata kepala sendiri,",mekah,"Surat At Takaatsur terdiri atas 8 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kautsar. Dinamai At Takaatsur (bermegah-megahan) diambil dari perkataan At Takaatsur yang terdapat pada ayat pertama surat ini.",Bermegah-Megahan
6176,102,At-Takasur,التكاثر,8,ثُمَّ لَتُسْـَٔلُنَّ يَوْمَىِٕذٍ عَنِ النَّعِيْمِ ࣖ,tsumma latus-alunna yawma-idzin 'ani nna'iim,kemudian kamu benar-benar akan ditanya pada hari itu tentang kenikmatan (yang megah di dunia itu).,mekah,"Surat At Takaatsur terdiri atas 8 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kautsar. Dinamai At Takaatsur (bermegah-megahan) diambil dari perkataan At Takaatsur yang terdapat pada ayat pertama surat ini.",Bermegah-Megahan
6177,103,Al-'Asr,العصر,1,وَالْعَصْرِۙ,wal'ashr,"Demi masa,",mekah,"Surat Al 'Ashr terdiri atas 3 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Alam Nasyrah. Dinamai Al 'Ashr (masa) diambil dari perkataan Al 'Ashr yang terdapat pada ayat pertama surat ini.",Asar
6178,103,Al-'Asr,العصر,2,اِنَّ الْاِنْسَانَ لَفِيْ خُسْرٍۙ,inna l-insaana lafii khusr,"sungguh, manusia berada dalam kerugian,",mekah,"Surat Al 'Ashr terdiri atas 3 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Alam Nasyrah. Dinamai Al 'Ashr (masa) diambil dari perkataan Al 'Ashr yang terdapat pada ayat pertama surat ini.",Asar
